0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,URL
Virginia,ACC,JR,QB,14,70,95,1.4,2,70,95,1.4,2,,,,,https://www.sports-reference.com/cfb/players/matt-schaub-1.html
Virginia,ACC,SR,QB,11,26,-23,-0.9,1,26,-23,-0.9,1,,,,,https://www.sports-reference.com/cfb/players/matt-schaub-1.html
Virginia,132,58,0.4,5,132,58,0.4,5,,,,,,,,,https://www.sports-reference.com/cfb/players/matt-schaub-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bradlee-van-pelt-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bradlee-van-pelt-1.html
Colorado State,MWC,SO,QB,11,100,546,5.5,4,1,56,56.0,1,101,602,6.0,5,https://www.sports-reference.com/cfb/players/bradlee-van-pelt-1.html
Colorado State,MWC,JR,QB,14,150,819,5.5,11,150,819,5.5,11,,,,,https://www.sports-reference.com/cfb/players/bradlee-van-pelt-1.html
Colorado State,MWC,SR,QB,13,170,909,5.3,10,170,909,5.3,10,,,,,https://www.sports-reference.com/cfb/players/bradlee-van-pelt-1.html
Colorado State,420,2274,5.4,25,1,56,56.0,1,421,2330,5.5,26,,,,,https://www.sports-reference.com/cfb/players/bradlee-van-pelt-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
Northern Illinois,MAC,QB,3,3,-33,-11.0,0,0,0,0,3,-33,-11.0,0,,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
Northern Illinois,MAC,SO,QB,12,59,-90,-1.5,0,0,0,0,59,-90,-1.5,0,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
Northern Illinois,MAC,JR,QB,12,75,-65,-0.9,3,0,0,0,75,-65,-0.9,3,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
Northern Illinois,MAC,SR,QB,9,39,89,2.3,3,0,0,0,39,89,2.3,3,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
Northern Illinois,176,-99,-0.6,6,0,0,0,176,-99,-0.6,6,,,,,,https://www.sports-reference.com/cfb/players/josh-haldi-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
Cincinnati,CUSA,FR,QB,10,47,-75,-1.6,1,47,-75,-1.6,1,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
Cincinnati,CUSA,SO,QB,14,69,27,0.4,3,69,27,0.4,3,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
Cincinnati,CUSA,JR,QB,12,76,166,2.2,0,76,166,2.2,0,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
Cincinnati,CUSA,SR,QB,11,43,90,2.1,1,43,90,2.1,1,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
Cincinnati,235,208,0.9,5,235,208,0.9,5,,,,,,,,,https://www.sports-reference.com/cfb/players/gino-guidugli-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
Hawaii,WAC,FR,QB,10,23,-49,-2.1,2,23,-49,-2.1,2,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
Hawaii,WAC,SO,QB,3,9,-51,-5.7,0,9,-51,-5.7,0,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
Hawaii,WAC,SO,QB,14,39,-17,-0.4,1,39,-17,-0.4,1,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
Hawaii,WAC,JR,QB,13,43,-60,-1.4,1,43,-60,-1.4,1,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
Hawaii,WAC,SR,QB,13,37,15,0.4,2,37,15,0.4,2,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
Hawaii,151,-162,-1.1,6,151,-162,-1.1,6,,,,,,,,,https://www.sports-reference.com/cfb/players/timmy-chang-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jared-allen-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jared-allen-1.html
Florida Atlantic,Sun Belt,SR,QB,12,63,-13,-0.2,2,0,0,0,63,-13,-0.2,2,,https://www.sports-reference.com/cfb/players/jared-allen-1.html
Florida Atlantic,63,-13,-0.2,2,0,0,0,63,-13,-0.2,2,,,,,,https://www.sports-reference.com/cfb/players/jared-allen-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
Virginia Tech,Big East,QB,8,20,104,5.2,0,20,104,5.2,0,,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
Virginia Tech,Big East,SO,QB,14,171,507,3.0,3,171,507,3.0,3,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
Virginia Tech,Big East,JR,QB,13,82,404,4.9,5,82,404,4.9,5,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
Virginia Tech,ACC,SR,QB,13,136,511,3.8,3,136,511,3.8,3,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
Virginia Tech,409,1526,3.7,11,409,1526,3.7,11,,,,,,,,,https://www.sports-reference.com/cfb/players/bryan-randall-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/chris-rix-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/chris-rix-1.html
Florida State,ACC,FR,QB,11,99,389,3.9,3,1,-1,-1.0,0,100,388,3.9,3,https://www.sports-reference.com/cfb/players/chris-rix-1.html
Florida State,ACC,SO,QB,11,86,289,3.4,3,86,289,3.4,3,,,,,https://www.sports-reference.com/cfb/players/chris-rix-1.html
Florida State,ACC,JR,QB,13,89,130,1.5,5,89,130,1.5,5,,,,,https://www.sports-reference.com/cfb/players/chris-rix-1.html
Florida State,ACC,SR,QB,8,32,15,0.5,1,32,15,0.5,1,,,,,https://www.sports-reference.com/cfb/players/chris-rix-1.html
Florida State,306,823,2.7,12,1,-1,-1.0,0,307,822,2.7,12,,,,,https://www.sports-reference.com/cfb/players/chris-rix-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
Oklahoma,Big 12,QB,3,0,0,0,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
Oklahoma,Big 12,SO,QB,7,52,164,3.2,1,52,164,3.2,1,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
Oklahoma,Big 12,JR,QB,3,7,-3,-0.4,0,7,-3,-0.4,0,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
Oklahoma,Big 12,SR,QB,14,42,-150,-3.6,1,42,-150,-3.6,1,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
Oklahoma,Big 12,SR,QB,13,23,-56,-2.4,0,23,-56,-2.4,0,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
Oklahoma,124,-45,-0.4,2,124,-45,-0.4,2,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-white-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
Oregon State,Pac-10,FR,QB,11,5,-25,-5.0,0,5,-25,-5.0,0,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
Oregon State,Pac-10,SO,QB,13,45,-231,-5.1,2,45,-231,-5.1,2,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
Oregon State,Pac-10,JR,QB,13,57,-125,-2.2,4,57,-125,-2.2,4,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
Oregon State,Pac-10,SR,QB,12,75,-152,-2.0,2,75,-152,-2.0,2,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
Oregon State,182,-533,-2.9,8,182,-533,-2.9,8,,,,,,,,,https://www.sports-reference.com/cfb/players/derek-anderson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Florida,SEC,FR,QB,4,5,-28,-5.6,0,5,-28,-5.6,0,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Florida,SEC,SO,QB,8,1,-9,-9.0,0,1,-9,-9.0,0,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Miami (FL),Big East,JR,QB,13,32,-62,-1.9,0,1,-5,-5.0,0,33,-67,-2.0,0,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Miami (FL),ACC,SR,QB,12,42,-53,-1.3,0,1,-2,-2.0,0,43,-55,-1.3,0,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Overall,80,-152,-1.9,0,2,-7,-3.5,0,82,-159,-1.9,0,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Florida,6,-37,-6.2,0,6,-37,-6.2,0,,,,,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
Miami (FL),74,-115,-1.6,0,2,-7,-3.5,0,76,-122,-1.6,0,,,,,https://www.sports-reference.com/cfb/players/brock-berlin-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
Auburn,SEC,FR,QB,9,46,72,1.6,2,46,72,1.6,2,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
Auburn,SEC,SO,QB,13,72,206,2.9,3,72,206,2.9,3,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
Auburn,SEC,JR,QB,13,73,-1,0.0,1,73,-1,0.0,1,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
Auburn,SEC,SR,QB,13,58,30,0.5,3,58,30,0.5,3,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
Auburn,249,307,1.2,9,249,307,1.2,9,,,,,,,,,https://www.sports-reference.com/cfb/players/jason-campbell-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
Louisville,CUSA,FR,QB,12,4,18,4.5,0,4,18,4.5,0,,,,,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
Louisville,CUSA,SO,QB,13,0,0,0,,,,,,,,,,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
Louisville,CUSA,JR,QB,13,71,405,5.7,3,1,5,5.0,1,72,410,5.7,4,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
Louisville,CUSA,SR,QB,12,71,333,4.7,3,71,333,4.7,3,,,,,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
Louisville,146,756,5.2,6,1,5,5.0,1,147,761,5.2,7,,,,,https://www.sports-reference.com/cfb/players/stefan-lefors-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
Akron,MAC,FR,QB,11,62,22,0.4,3,62,22,0.4,3,,,,,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
Akron,MAC,SO,QB,12,102,125,1.2,7,1,-4,-4.0,0,103,121,1.2,7,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
Akron,MAC,JR,QB,12,111,288,2.6,7,1,14,14.0,0,112,302,2.7,7,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
Akron,MAC,SR,QB,11,100,-6,-0.1,2,100,-6,-0.1,2,,,,,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
Akron,375,429,1.1,19,2,10,5.0,0,377,439,1.2,19,,,,,https://www.sports-reference.com/cfb/players/charlie-frye-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
Connecticut,Ind,QB,10,31,-117,-3.8,2,31,-117,-3.8,2,,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
Connecticut,Ind,SO,QB,12,50,-86,-1.7,4,50,-86,-1.7,4,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
Connecticut,Ind,JR,QB,12,30,-41,-1.4,0,30,-41,-1.4,0,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
Connecticut,Big East,SR,QB,12,32,-41,-1.3,0,32,-41,-1.3,0,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
Connecticut,143,-285,-2.0,6,143,-285,-2.0,6,,,,,,,,,https://www.sports-reference.com/cfb/players/dan-orlovsky-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
Purdue,Big Ten,FR,QB,7,36,-80,-2.2,0,36,-80,-2.2,0,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
Purdue,Big Ten,SO,QB,13,43,47,1.1,0,43,47,1.1,0,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
Purdue,Big Ten,JR,QB,13,112,237,2.1,3,112,237,2.1,3,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
Purdue,Big Ten,SR,QB,11,80,112,1.4,3,80,112,1.4,3,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
Purdue,271,316,1.2,6,271,316,1.2,6,,,,,,,,,https://www.sports-reference.com/cfb/players/kyle-orton-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html
California,Pac-10,SO,QB,13,86,210,2.4,5,86,210,2.4,5,,,,,https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html
California,Pac-10,JR,QB,12,74,126,1.7,3,1,10,10.0,0,75,136,1.8,3,https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html
California,160,336,2.1,8,1,10,10.0,0,161,346,2.1,8,,,,,https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/david-greene-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/david-greene-1.html
Georgia,SEC,FR,QB,11,47,41,0.9,1,1,8,8.0,0,48,49,1.0,1,https://www.sports-reference.com/cfb/players/david-greene-1.html
Georgia,SEC,SO,QB,14,65,-52,-0.8,2,65,-52,-0.8,2,,,,,https://www.sports-reference.com/cfb/players/david-greene-1.html
Georgia,SEC,JR,QB,14,69,-180,-2.6,1,69,-180,-2.6,1,,,,,https://www.sports-reference.com/cfb/players/david-greene-1.html
Georgia,SEC,SR,QB,12,23,-67,-2.9,1,23,-67,-2.9,1,,,,,https://www.sports-reference.com/cfb/players/david-greene-1.html
Georgia,204,-258,-1.3,5,1,8,8.0,0,205,-250,-1.2,5,,,,,https://www.sports-reference.com/cfb/players/david-greene-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/alex-smith-3.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/alex-smith-3.html
Utah,MWC,FR,QB,2,2,-11,-5.5,0,2,-11,-5.5,0,,,,,https://www.sports-reference.com/cfb/players/alex-smith-3.html
Utah,MWC,SO,QB,11,149,452,3.0,5,1,17,17.0,0,150,469,3.1,5,https://www.sports-reference.com/cfb/players/alex-smith-3.html
Utah,MWC,JR,QB,12,135,631,4.7,10,2,21,10.5,0,137,652,4.8,10,https://www.sports-reference.com/cfb/players/alex-smith-3.html
Utah,286,1072,3.7,15,3,38,12.7,0,289,1110,3.8,15,,,,,https://www.sports-reference.com/cfb/players/alex-smith-3.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
Arizona State,Pac-10,FR,QB,11,28,-22,-0.8,0,28,-22,-0.8,0,,,,,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
Arizona State,Pac-10,SO,QB,14,56,-216,-3.9,0,56,-216,-3.9,0,,,,,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
Arizona State,Pac-10,JR,QB,12,33,-125,-3.8,0,33,-125,-3.8,0,,,,,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
Arizona State,Pac-10,SR,QB,11,58,-112,-1.9,0,1,-8,-8.0,0,59,-120,-2.0,0,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
Arizona State,175,-475,-2.7,0,1,-8,-8.0,0,176,-483,-2.7,0,,,,,https://www.sports-reference.com/cfb/players/andrew-walter-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/quinton-porter-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/quinton-porter-1.html
