URL,Year,School,Conf,Class,Pos,G,Cmp,Att,Pct,Yds,Y/A,AY/A,TD,Int,Rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13
https://www.sports-reference.com/cfb/players/austin-allen-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,SO,QB,2,1,3,33.3,35,11.7,18.3,1,0,241.3
https://www.sports-reference.com/cfb/players/austin-allen-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,JR,QB,13,245,401,61.1,3430,8.6,8.1,25,15,146.0
https://www.sports-reference.com/cfb/players/austin-allen-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,SR,QB,8,105,187,56.1,1427,7.6,7.5,10,5,132.5
https://www.sports-reference.com/cfb/players/austin-allen-1.html,,,,,,,,,,,,,,,,Arkansas,359,607,59.1,5045,8.3,7.9,36,21,141.6,,,,
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,South Florida,American,FR,QB,5,8,20,40.0,111,5.6,1.1,0,2,66.6
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,South Florida,American,SO,QB,13,162,275,58.9,2290,8.3,8.6,22,8,149.4
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,South Florida,American,JR,QB,13,207,331,62.5,2812,8.5,9.0,24,7,153.6
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,South Florida,American,SR,QB,12,188,354,53.1,2911,8.2,8.9,25,6,142.1
https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,,,,,,,,,,,,,,,,South Florida,565,980,57.7,8124,8.3,8.7,71,23,146.5,,,,
https://www.sports-reference.com/cfb/players/nic-shimonek-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nic-shimonek-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nic-shimonek-1.html,,,,,,,,,,,,,,,,Texas Tech,Big 12,SO,QB,1,1,2,50.0,18,9.0,9.0,0,0,125.6
https://www.sports-reference.com/cfb/players/nic-shimonek-1.html,,,,,,,,,,,,,,,,Texas Tech,Big 12,JR,QB,4,38,58,65.5,464,8.0,9.3,6,1,163.4
https://www.sports-reference.com/cfb/players/nic-shimonek-1.html,,,,,,,,,,,,,,,,Texas Tech,Big 12,SR,QB,13,328,493,66.5,3963,8.0,8.5,33,10,152.1
https://www.sports-reference.com/cfb/players/nic-shimonek-1.html,,,,,,,,,,,,,,,,Texas Tech,367,553,66.4,4445,8.0,8.6,39,11,153.2,,,,
https://www.sports-reference.com/cfb/players/josh-allen-7.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-allen-7.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-allen-7.html,,,,,,,,,,,,,,,,Wyoming,MWC,SO,QB,2,4,6,66.7,51,8.5,8.5,0,0,138.1
https://www.sports-reference.com/cfb/players/josh-allen-7.html,,,,,,,,,,,,,,,,Wyoming,MWC,SO,QB,14,209,373,56.0,3203,8.6,8.3,28,15,144.9
https://www.sports-reference.com/cfb/players/josh-allen-7.html,,,,,,,,,,,,,,,,Wyoming,MWC,JR,QB,11,152,270,56.3,1812,6.7,6.9,16,6,127.8
https://www.sports-reference.com/cfb/players/josh-allen-7.html,,,,,,,,,,,,,,,,Wyoming,365,649,56.2,5066,7.8,7.7,44,21,137.7,,,,
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,Ohio State,Big Ten,FR,QB,12,203,314,64.6,2834,9.0,9.8,34,10,169.8
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,Ohio State,Big Ten,SO,QB,11,93,147,63.3,992,6.7,7.0,11,4,139.2
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,Ohio State,Big Ten,JR,QB,13,233,379,61.5,2555,6.7,7.2,24,7,135.3
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,Ohio State,Big Ten,SR,QB,14,240,371,64.7,3053,8.2,9.0,35,9,160.1
https://www.sports-reference.com/cfb/players/jt-barrett-1.html,,,,,,,,,,,,,,,,Ohio State,769,1211,63.5,9434,7.8,8.4,104,30,152.3,,,,
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,East Carolina,American,FR,QB,3,8,10,80.0,58,5.8,1.3,0,1,108.7
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,East Carolina,American,SO,QB,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,Virginia,ACC,JR,QB,11,228,406,56.2,2552,6.3,6.1,21,11,120.6
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,Virginia,ACC,SR,QB,13,298,509,58.5,3207,6.3,6.5,25,9,124.1
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,Overall,534,925,57.7,5817,6.3,6.3,46,21,122.4,,,,
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,East Carolina,8,10,80.0,58,5.8,1.3,0,1,108.7,,,,
https://www.sports-reference.com/cfb/players/kurt-benkert-1.html,,,,,,,,,,,,,,,,Virginia,526,915,57.5,5759,6.3,6.3,46,20,122.6,,,,
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,,,,,,,,,,,,,,,,USC,Pac-12,FR,QB,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,,,,,,,,,,,,,,,,USC,Pac-12,FR,QB,13,246,366,67.2,3086,8.4,9.0,31,9,161.1
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,,,,,,,,,,,,,,,,USC,Pac-12,SO,QB,14,303,480,63.1,4143,8.6,8.5,26,13,148.1
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,,,,,,,,,,,,,,,,USC,549,846,64.9,7229,8.5,8.7,57,22,153.7,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,Purdue,Big Ten,FR,QB,8,149,267,55.8,1690,6.3,5.9,10,7,116.1
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,Purdue,Big Ten,SO,QB,5,89,162,54.9,800,4.9,4.3,6,5,102.5
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,LSU,SEC,JR,QB,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,LSU,SEC,JR,QB,11,160,269,59.5,2123,7.9,7.9,11,5,135.6
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,LSU,SEC,SR,QB,13,165,275,60.0,2463,9.0,9.8,16,2,153.0
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,Overall,563,973,57.9,7076,7.3,7.3,43,19,129.6,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,Purdue,238,429,55.5,2490,5.8,5.3,16,12,110.9,,,,
https://www.sports-reference.com/cfb/players/danny-etling-1.html,,,,,,,,,,,,,,,,LSU,325,544,59.7,4586,8.4,8.8,27,7,144.4,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,Washington State,Pac-12,FR,QB,5,156,243,64.2,1859,7.7,7.4,13,7,140.4
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,Washington State,Pac-12,SO,QB,12,447,644,69.4,4561,7.1,7.7,38,8,145.9
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,Washington State,Pac-12,JR,QB,13,443,633,70.0,4468,7.1,7.5,38,11,145.6
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,Washington State,Pac-12,SR,QB,12,357,534,66.9,3593,6.7,6.8,30,13,137.0
https://www.sports-reference.com/cfb/players/luke-falk-1.html,,,,,,,,,,,,,,,,Washington State,1403,2054,68.3,14481,7.1,7.4,119,39,142.8,,,,
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,,,,,,,,,,,,,,,,Memphis,American,JR,QB,13,280,443,63.2,3698,8.3,8.8,32,10,152.6
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,,,,,,,,,,,,,,,,Memphis,American,SR,QB,13,299,474,63.1,4257,9.0,9.7,38,9,161.2
https://www.sports-reference.com/cfb/players/riley-ferguson-1.html,,,,,,,,,,,,,,,,Memphis,579,917,63.1,7955,8.7,9.3,70,19,157.1,,,,
https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,,,,,,,,,,,,,,,,Louisville,ACC,FR,QB,12,135,247,54.7,1840,7.4,7.0,12,8,126.8
https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,,,,,,,,,,,,,,,,Louisville,ACC,SO,QB,13,230,409,56.2,3543,8.7,9.1,30,9,148.8
https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,,,,,,,,,,,,,,,,Louisville,ACC,JR,QB,13,254,430,59.1,3660,8.5,8.7,27,10,146.6
https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,,,,,,,,,,,,,,,,Louisville,619,1086,57.0,9043,8.3,8.5,69,27,142.9,,,,
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,Tulane,American,FR,QB,10,185,336,55.1,1962,5.8,4.7,12,14,107.6
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,Tulane,American,SO,QB,9,143,276,51.8,1639,5.9,5.6,11,7,109.8
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,Nebraska,Big Ten,JR,QB,12,246,428,57.5,3143,7.3,6.7,23,16,129.4
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,Overall,574,1040,55.2,6744,6.5,5.8,46,37,117.1,,,,
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,Tulane,328,612,53.6,3601,5.9,5.1,23,21,108.6,,,,
https://www.sports-reference.com/cfb/players/tanner-lee-1.html,,,,,,,,,,,,,,,,Nebraska,246,428,57.5,3143,7.3,6.7,23,16,129.4,,,,
https://www.sports-reference.com/cfb/players/chase-litton-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-litton-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-litton-1.html,,,,,,,,,,,,,,,,Marshall,CUSA,FR,QB,11,231,384,60.2,2608,6.8,7.1,23,8,132.8
https://www.sports-reference.com/cfb/players/chase-litton-1.html,,,,,,,,,,,,,,,,Marshall,CUSA,SO,QB,10,231,371,62.3,2612,7.0,7.2,24,9,137.9
https://www.sports-reference.com/cfb/players/chase-litton-1.html,,,,,,,,,,,,,,,,Marshall,CUSA,JR,QB,13,266,443,60.0,3115,7.0,6.7,25,14,131.4
https://www.sports-reference.com/cfb/players/chase-litton-1.html,,,,,,,,,,,,,,,,Marshall,728,1198,60.8,8335,7.0,7.0,72,31,133.9,,,,
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Texas Tech,Big 12,FR,QB,8,218,340,64.1,2315,6.8,6.3,12,9,127.7
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,SO,QB,13,269,395,68.1,3700,9.4,10.4,36,7,173.3
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,JR,QB,13,254,358,70.9,3965,11.1,12.3,40,8,196.4
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,SR,QB,14,285,404,70.5,4627,11.5,12.9,43,6,198.9
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Overall,1026,1497,68.5,14607,9.8,10.6,131,30,175.4,,,,
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Texas Tech,218,340,64.1,2315,6.8,6.3,12,9,127.7,,,,
https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,,,,,,,,,,,,,,,,Oklahoma,808,1157,69.8,12292,10.6,11.9,119,21,189.4,,,,
https://www.sports-reference.com/cfb/players/josh-rosen-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-rosen-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-rosen-1.html,,,,,,,,,,,,,,,,UCLA,Pac-12,FR,QB,13,292,487,60.0,3669,7.5,7.5,23,11,134.3
https://www.sports-reference.com/cfb/players/josh-rosen-1.html,,,,,,,,,,,,,,,,UCLA,Pac-12,SO,QB,6,137,231,59.3,1915,8.3,8.2,10,5,138.9
https://www.sports-reference.com/cfb/players/josh-rosen-1.html,,,,,,,,,,,,,,,,UCLA,Pac-12,JR,QB,11,283,452,62.6,3756,8.3,8.5,26,10,147.0
https://www.sports-reference.com/cfb/players/josh-rosen-1.html,,,,,,,,,,,,,,,,UCLA,712,1170,60.9,9340,8.0,8.0,59,26,140.1,,,,
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,FR,QB,3,49,86,57.0,853,9.9,9.2,6,4,154.0
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,SO,QB,13,264,424,62.3,3770,8.9,8.9,21,9,149.1
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,JR,QB,13,284,448,63.4,4091,9.1,10.0,28,4,158.9
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,SR,QB,13,318,489,65.0,4904,10.0,10.7,37,9,170.6
https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,,,,,,,,,,,,,,,,Oklahoma State,915,1447,63.2,13618,9.4,9.9,92,26,159.7,,,,
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,Toledo,MAC,FR,QB,4,21,41,51.2,240,5.9,6.3,1,0,108.4
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,Toledo,MAC,SO,QB,12,185,296,62.5,2263,7.6,7.7,19,8,142.5
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,Toledo,MAC,JR,QB,,,,,,,,,,
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,Toledo,MAC,JR,QB,13,289,418,69.1,4129,9.9,11.1,45,9,183.3
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,Toledo,MAC,SR,QB,14,264,411,64.2,3882,9.4,9.9,28,8,162.2
https://www.sports-reference.com/cfb/players/logan-woodside-1.html,,,,,,,,,,,,,,,,Toledo,759,1166,65.1,10514,9.0,9.6,93,25,162.9,,,,
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,Washington,Pac-12,FR,QB,12,233,369,63.1,2955,8.0,7.7,16,10,139.3
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,Washington,Pac-12,SO,QB,14,243,391,62.1,3430,8.8,9.9,43,9,167.5
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,Washington,Pac-12,JR,QB,13,230,336,68.5,2719,8.1,8.6,19,5,152.1
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,Washington,Pac-12,SR,QB,14,252,388,64.9,3192,8.2,7.9,16,10,142.5
https://www.sports-reference.com/cfb/players/jake-browning-1.html,,,,,,,,,,,,,,,,Washington,958,1484,64.6,12296,8.3,8.5,94,34,150.5,,,,
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,Boise State,MWC,FR,QB,4,12,27,44.4,161,6.0,5.8,2,1,111.6
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,Boise State,MWC,SO,QB,3,46,70,65.7,485,6.9,4.6,1,4,117.2
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,JR,QB,13,243,402,60.4,3059,7.6,7.6,18,8,135.2
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,JR,QB,13,311,478,65.1,3514,7.4,7.5,17,6,136.0
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,SR,QB,13,326,484,67.4,3928,8.1,8.1,25,11,148.0
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,Overall,938,1461,64.2,11147,7.6,7.6,63,30,138.4,,,,
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,Boise State,58,97,59.8,646,6.7,5.0,3,5,115.6,,,,
https://www.sports-reference.com/cfb/players/ryan-finley-1.html,,,,,,,,,,,,,,,,North Carolina State,880,1364,64.5,10501,7.7,7.8,60,25,140.0,,,,
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,Mississippi State,SEC,FR,QB,7,11,14,78.6,235,16.8,21.1,3,0,290.3
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,Mississippi State,SEC,SO,QB,13,196,361,54.3,2423,6.7,6.6,21,10,124.3
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,Mississippi State,SEC,JR,QB,12,159,286,55.6,1782,6.2,5.5,15,11,117.5
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,Mississippi State,SEC,SR,QB,12,145,281,51.6,1767,6.3,6.0,16,9,116.8
https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,,,,,,,,,,,,,,,,Mississippi State,511,942,54.2,6207,6.6,6.3,55,30,122.5,,,,
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,Florida,SEC,FR,QB,6,105,160,65.6,1202,7.5,7.9,10,3,145.6
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,West Virginia,Big 12,JR,QB,11,250,388,64.4,3490,9.0,9.4,34,12,162.7
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,West Virginia,Big 12,SR,QB,11,266,397,67.0,3864,9.7,10.7,37,8,175.5
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,Overall,621,945,65.7,8556,9.1,9.7,81,23,165.2,,,,
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,Florida,105,160,65.6,1202,7.5,7.9,10,3,145.6,,,,
https://www.sports-reference.com/cfb/players/will-grier-1.html,,,,,,,,,,,,,,,,West Virginia,516,785,65.7,7354,9.4,10.0,71,20,169.2,,,,
https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,,,,,,,,,,,,,,,,Ohio State,Big Ten,FR,QB,8,40,57,70.2,565,9.9,10.5,4,1,173.1
https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,,,,,,,,,,,,,,,,Ohio State,Big Ten,SO,QB,14,373,533,70.0,4831,9.1,10.3,50,8,174.1
https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,,,,,,,,,,,,,,,,Ohio State,413,590,70.0,5396,9.1,10.3,54,9,174.0,,,,
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,Buffalo,MAC,FR,QB,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,Buffalo,MAC,FR,QB,10,165,311,53.1,1772,5.7,5.0,9,9,104.7
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,Buffalo,MAC,SO,QB,8,143,237,60.3,2096,8.8,9.3,12,3,148.8
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,Buffalo,MAC,JR,QB,14,225,407,55.3,3131,7.7,7.7,28,12,136.7
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,,,,,,,,,,,,,,,,Buffalo,533,955,55.8,6999,7.3,7.2,49,24,129.3,,,,
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,Duke,ACC,FR,QB,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,Duke,ACC,FR,QB,12,270,430,62.8,2836,6.6,6.4,16,9,126.3
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,Duke,ACC,SO,QB,13,257,453,56.7,2691,5.9,5.5,14,11,112.0
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,Duke,ACC,JR,QB,11,237,392,60.5,2674,6.8,6.9,22,9,131.7
https://www.sports-reference.com/cfb/players/daniel-jones-4.html,,,,,,,,,,,,,,,,Duke,764,1275,59.9,8201,6.4,6.2,52,29,122.9,,,,
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,Missouri,SEC,FR,QB,12,129,263,49.0,1332,5.1,4.0,4,8,90.5
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,Missouri,SEC,SO,QB,12,237,434,54.6,3399,7.8,7.9,23,10,133.3
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,Missouri,SEC,JR,QB,13,242,419,57.8,3964,9.5,10.2,44,13,165.7
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,Missouri,SEC,SR,QB,13,275,437,62.9,3498,8.0,8.5,28,8,147.7
https://www.sports-reference.com/cfb/players/drew-lock-1.html,,,,,,,,,,,,,,,,Missouri,883,1553,56.9,12193,7.9,8.0,99,39,138.8,,,,
https://www.sports-reference.com/cfb/players/trace-mcsorley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trace-mcsorley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trace-mcsorley-1.html,,,,,,,,,,,,,,,,Penn State,Big Ten,FR,QB,6,20,40,50.0,185,4.6,5.6,2,0,105.4
