college_stats_link,School,Conf,Class,Pos,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotYds,TotAvg,TotTD
https://www.sports-reference.com/cfb/players/jerricho-cotchery-1.html,North Carolina State,ACC,SR,WR,13,86,1369,15.9,10,7,32,4.6,0,93,1401,15.1
https://www.sports-reference.com/cfb/players/devard-darling-1.html,Florida State,ACC,FR,WR,4,2,36,18.0,1,,,,,2,36,18.0
https://www.sports-reference.com/cfb/players/devard-darling-1.html,Washington State,Pac-10,SO,WR,13,54,800,14.8,11,4,40,10.0,1,58,840,14.5
https://www.sports-reference.com/cfb/players/devard-darling-1.html,Washington State,Pac-10,JR,WR,13,50,830,16.6,7,1,5,5.0,0,51,835,16.4
https://www.sports-reference.com/cfb/players/lee-evans-1.html,Wisconsin,Big Ten,,WR,6,3,76,25.3,1,,,,,3,76,25.3
https://www.sports-reference.com/cfb/players/lee-evans-1.html,Wisconsin,Big Ten,SO,WR,13,33,634,19.2,4,,,,,33,634,19.2
https://www.sports-reference.com/cfb/players/lee-evans-1.html,Wisconsin,Big Ten,JR,WR,12,75,1545,20.6,9,,,,,75,1545,20.6
https://www.sports-reference.com/cfb/players/lee-evans-1.html,Wisconsin,Big Ten,SR,WR,13,64,1213,19.0,13,4,26,6.5,0,68,1239,18.2
https://www.sports-reference.com/cfb/players/larry-fitzgerald-1.html,Pitt,Big East,FR,WR,13,69,1005,14.6,12,,,,,69,1005,14.6
https://www.sports-reference.com/cfb/players/larry-fitzgerald-1.html,Pitt,Big East,SO,WR,13,92,1672,18.2,22,1,7,7.0,0,93,1679,18.1
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,Texas Tech,Big 12,FR,WR,12,41,519,12.7,2,,,,,41,519,12.7
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,Texas Tech,Big 12,SO,WR,11,50,703,14.1,3,4,28,7.0,0,54,731,13.5
https://www.sports-reference.com/cfb/players/carlos-francis-1.html,Texas Tech,Big 12,JR,WR,13,50,632,12.6,7,3,19,6.3,1,53,651,12.3
