"","Year","Player","Pos","wAV","From","To","AP1","PB","Starter","G","GS"
"1433",2018,"James Daniels","C",24,2018,2022,0,0,5,71,65
"1434",2018,"Chukwuma Okorafor","T",23,2018,2022,0,0,3,63,52
"1435",2018,"Mason Cole","C",20,2018,2022,0,0,3,77,56
"1436",2018,"Jordan Mailata","T",19,2020,2022,0,0,3,45,40
"1437",2018,"Isaiah Wynn","T",19,2019,2022,0,0,3,43,40
"1438",2018,"Billy Price","C",18,2018,2022,0,0,3,69,45
"1439",2018,"Brian Allen","C",16,2018,2022,0,0,2,45,32
"1440",2018,"Brandon Parker","T",14,2018,2021,0,0,2,54,32
"1441",2018,"Scott Quessenberry","C",13,2018,2022,0,0,2,79,26
"1442",2018,"Joseph Noteboom","T",12,2018,2022,0,0,0,53,23
"1443",2018,"Matt Pryor","T",12,2019,2022,0,0,1,60,24
"1444",2018,"Tyrell Crosby","T",11,2018,2020,0,0,1,38,18
"1445",2018,"Geron Christian","T",9,2018,2022,0,0,0,48,16
"1446",2018,"Will Clapp","C",7,2018,2022,0,0,0,51,10
"1447",2018,"Jamarco Jones","T",7,2019,2021,0,0,0,36,7
"1448",2018,"Martinas Rankin","T",7,2018,2020,0,0,0,23,10
"1449",2018,"Korey Cunningham","T",4,2018,2022,0,0,0,31,6
"1450",2018,"Colby Gossett","G",4,2018,2022,0,0,0,36,9
"1451",2018,"Will Richardson","T",4,2019,2021,0,0,0,44,5
"1452",2018,"Jamil Demby","T",1,2019,2019,0,0,0,6,1
"1453",2018,"Greg Senat","T",1,2020,2020,0,0,0,10,0
"1454",2018,"Sam Jones","G",0,2018,2018,0,0,0,5,0
"1455",2018,"Rick Leonard","T",0,2021,2021,0,0,0,2,0
"1456",2018,"Cole Madison","G",NA,NA,NA,0,0,0,NA,NA
"1457",2018,"Rod Taylor","G",NA,NA,NA,0,0,0,NA,NA
"1458",2019,"Elgton Jenkins","C",31,2019,2022,0,2,3,55,53
"1459",2019,"Kaleb McGary","T",28,2019,2022,0,0,4,63,62
"1460",2019,"Chris Lindstrom","G",26,2019,2022,0,1,3,55,55
"1461",2019,"Jawaan Taylor","T",26,2019,2022,0,0,4,66,66
"1462",2019,"Erik McCoy","C",24,2019,2022,0,0,4,57,57
"1463",2019,"Garrett Bradbury","C",23,2019,2022,0,0,4,57,57
"1464",2019,"Nate Davis","G",23,2019,2022,0,0,4,55,54
"1465",2019,"David Edwards","T",23,2019,2022,0,0,2,53,45
"1466",2019,"Tytus Howard","T",23,2019,2022,0,0,4,54,54
"1467",2019,"Jonah Williams","G",23,2020,2022,0,0,3,42,42
"1468",2019,"Dalton Risner","T",21,2019,2022,0,0,4,62,62
"1469",2019,"Max Scharping","T",17,2019,2022,0,0,3,62,33
"1470",2019,"Cody Ford","T",15,2019,2022,0,0,1,49,32
"1471",2019,"Trey Pipkins","T",15,2019,2022,0,0,1,52,24
"1472",2019,"Connor McGovern","G",14,2020,2022,0,0,1,45,29
"1473",2019,"Ben Powers","G",14,2019,2022,0,0,3,47,36
"1474",2019,"Dennis Daley","T",13,2019,2022,0,0,2,51,36
"1475",2019,"Michael Deiter","G",11,2019,2022,0,0,1,57,23
"1476",2019,"Michael Jordan","G",11,2019,2022,0,0,2,55,29
"1477",2019,"Nick Allegretti","G",10,2019,2022,0,0,1,57,12
"1478",2019,"Greg Little","T",8,2019,2022,0,0,0,31,13
"1479",2019,"Justin Skule","T",8,2019,2022,0,0,1,32,12
"1480",2019,"Oli Udoh","T",8,2019,2022,0,0,1,41,17
"1481",2019,"Andre Dillard","T",7,2019,2022,0,0,0,43,9
"1482",2019,"Bobby Evans","T",7,2019,2022,0,0,0,35,12
"1483",2019,"Chuma Edoga","T",6,2019,2022,0,0,0,26,13
"1484",2019,"Wes Martin","G",6,2019,2022,0,0,0,38,11
"1485",2019,"Yodny Cajuste","T",4,2021,2022,0,0,0,17,5
"1486",2019,"Isaiah Prince","T",4,2019,2021,0,0,0,19,6
"1487",2019,"Hjalte Froholdt","G",3,2020,2022,0,0,0,31,6
"1488",2019,"Phil Haynes","G",3,2019,2022,0,0,0,22,5
"1489",2019,"Dru Samia","G",3,2019,2020,0,0,0,15,4
"1490",2019,"Lamont Gaillard","C",2,2020,2020,0,0,0,13,2
"1491",2019,"Joshua Miles","T",2,2019,2021,0,0,0,17,0
"1492",2019,"Drew Forbes","T",1,2019,2022,0,0,0,13,0
"1493",2019,"Jackson Barton","T",0,2021,2022,0,0,0,8,0
"1494",2019,"Derwin Gray","T",0,2020,2020,0,0,0,5,0
"1495",2019,"Javon Patterson","C",0,2020,2020,0,0,0,1,0
"1496",2019,"Ross Pierschbacher","G",0,2019,2022,0,0,0,11,0
"1497",2019,"George Asafo-Adjei","T",NA,NA,NA,0,0,0,NA,NA
"1498",2020,"Tristan Wirfs","T",36,2020,2022,1,2,3,46,46
"1499",2020,"Andrew Thomas","T",22,2020,2022,0,0,3,45,44
"1500",2020,"Jonah Jackson","G",21,2020,2022,0,1,3,45,45
"1501",2020,"Jedrick Wills Jr.","T",21,2020,2022,0,0,3,45,45
"1502",2020,"Damien Lewis","G",20,2020,2022,0,0,3,45,45
"1503",2020,"Robert Hunt","G",18,2020,2022,0,0,3,50,45
"1504",2020,"Michael Onwenu","G",18,2020,2022,0,0,2,49,41
"1505",2020,"Jon Runyan Jr.","T",18,2020,2022,0,0,2,50,33
"1506",2020,"Tyler Biadasz","C",17,2020,2022,0,1,2,45,37
"1507",2020,"Ezra Cleveland","T",17,2020,2022,0,0,3,47,43
"1508",2020,"Cesar Ruiz","C",16,2020,2022,0,0,3,46,40
"1509",2020,"Lloyd Cushenberry III","C",15,2020,2022,0,0,2,40,40
"1510",2020,"Austin Jackson","T",14,2020,2022,0,0,2,32,30
"1511",2020,"Josh Jones","T",13,2020,2022,0,0,2,47,21
"1512",2020,"Kevin Dotson","G",12,2020,2022,0,0,1,39,30
"1513",2020,"Jack Driscoll","G",10,2020,2022,0,0,0,37,16
"1514",2020,"Matt Hennessy","C",10,2020,2022,0,0,1,41,22
"1515",2020,"John Simpson","G",10,2020,2022,0,0,1,35,21
"1516",2020,"Hakeem Adeniji","T",9,2020,2022,0,0,0,39,15
"1517",2020,"Tyre Phillips","T",9,2020,2022,0,0,0,34,18
"1518",2020,"Charlie Heck","T",8,2020,2022,0,0,1,35,17
"1519",2020,"Lucas Niang","T",7,2021,2022,0,0,0,19,9
"1520",2020,"Ben Bartch","G",6,2020,2022,0,0,1,33,17
"1521",2020,"Justin Herron","T",6,2020,2022,0,0,0,29,10
"1522",2020,"Solomon Kindley","G",6,2020,2021,0,0,1,29,15
"1523",2020,"Mekhi Becton","T",5,2020,2021,0,0,1,15,14
"1524",2020,"Ben Bredeson","G",5,2020,2022,0,0,0,29,9
"1525",2020,"Danny Pinter","G",5,2020,2022,0,0,0,46,7
"1526",2020,"Saahdiq Charles","T",4,2020,2022,0,0,0,24,8
"1527",2020,"Matt Peart","T",4,2020,2022,0,0,0,35,6
"1528",2020,"Blake Brandel","T",3,2021,2022,0,0,0,22,3
"1529",2020,"Shane Lemieux","G",3,2020,2022,0,0,1,14,11
"1530",2020,"Colton McKivitz","T",3,2020,2022,0,0,0,28,5
"1531",2020,"Netane Muti","G",3,2020,2022,0,0,0,20,4
"1532",2020,"Logan Stenberg","G",3,2020,2022,0,0,0,25,4
"1533",2020,"Nick Harris","C",2,2020,2021,0,0,0,23,2
"1534",2020,"Keith Ismael","C",2,2020,2021,0,0,0,18,5
"1535",2020,"Tremayne Anchrum","G",1,2020,2022,0,0,0,14,1
"1536",2020,"Arlington Hambright","T",1,2020,2020,0,0,0,9,1
"1537",2020,"Jake Hanson","C",1,2021,2022,0,0,0,11,1
"1538",2020,"Prince Tega Wanogho","T",1,2020,2022,0,0,0,20,0
"1539",2020,"Kyle Hinton","G",0,2022,2022,0,0,0,2,0
"1540",2020,"Lachavious Simmons","G",0,2021,2021,0,0,0,2,1
"1541",2020,"Isaiah Wilson","T",0,2020,2020,0,0,0,1,0
"1542",2020,"Cameron Clark","T",NA,NA,NA,0,0,0,NA,NA
"1543",2020,"Simon Stepaniak","T",NA,NA,NA,0,0,0,NA,NA
"1544",2020,"Dustin Woodard","C",NA,NA,NA,0,0,0,NA,NA
"1545",2021,"Creed Humphrey","OL",22,2021,2022,0,1,2,34,34
"1546",2021,"Penei Sewell","OL",20,2021,2022,0,1,2,33,33
"1547",2021,"Trey Smith","OL",18,2021,2022,0,0,2,33,33
"1548",2021,"Landon Dickerson","OL",16,2021,2022,0,1,2,31,30
"1549",2021,"Rashawn Slater","OL",16,2021,2022,0,1,1,19,19
"1550",2021,"Spencer Brown","OL",15,2021,2022,0,0,1,27,24
"1551",2021,"Dan Moore","OL",15,2021,2022,0,0,2,33,33
"1552",2021,"Christian Darrisaw","OL",12,2021,2022,0,0,1,26,24
"1553",2021,"Liam Eichenberg","OL",12,2021,2022,0,0,2,27,26
"1554",2021,"Josh Myers","C",12,2021,2022,0,0,1,23,23
"1555",2021,"Royce Newman","G",12,2021,2022,0,0,1,34,22
"1556",2021,"Brady Christensen","OL",10,2021,2022,0,0,1,33,23
"1557",2021,"Aaron Banks","OL",8,2021,2022,0,0,1,25,16
"1558",2021,"Larry Borom","OL",8,2021,2022,0,0,1,23,17
"1559",2021,"Drew Dalman","C",8,2021,2022,0,0,1,34,17
"1560",2021,"Alex Leatherwood","OL",8,2021,2022,0,0,1,21,17
"1561",2021,"Quinn Meinerz","C",8,2021,2022,0,0,1,28,22
"1562",2021,"Samuel Cosmi","OL",7,2021,2022,0,0,0,23,15
"1563",2021,"Robert Hainsey","OL",7,2021,2022,0,0,1,26,17
"1564",2021,"Jalen Mayfield","OL",7,2021,2021,0,0,1,16,16
"1565",2021,"Alijah Vera-Tucker","OL",7,2021,2022,0,0,1,23,23
"1566",2021,"Teven Jenkins","OL",6,2021,2022,0,0,1,19,13
"1567",2021,"Kendrick Green","OL",5,2021,2021,0,0,1,15,15
"1568",2021,"Jackson Carman","T",4,2021,2022,0,0,0,20,6
"1569",2021,"James Hudson","OL",4,2021,2022,0,0,0,29,7
"1570",2021,"Walker Little","T",4,2021,2022,0,0,0,26,6
"1571",2021,"Jaylon Moore","T",4,2021,2022,0,0,0,24,5
"1572",2021,"Ben Cleveland","OL",3,2021,2022,0,0,0,21,5
"1573",2021,"Stone Forsythe","OL",3,2021,2022,0,0,0,27,1
"1574",2021,"Will Fries","OL",3,2021,2022,0,0,1,19,9
"1575",2021,"Trey Hill","OL",3,2021,2022,0,0,0,24,3
"1576",2021,"Dillon Radunz","T",3,2021,2022,0,0,0,23,5
"1577",2021,"Landon Young","T",3,2021,2022,0,0,0,26,3
"1578",2021,"Jack Anderson","OL",2,2021,2022,0,0,0,14,3
"1579",2021,"Matt Farniok","G",2,2021,2022,0,0,0,19,2
"1580",2021,"Brenden Jaimes","OL",2,2021,2022,0,0,0,23,0
"1581",2021,"Josh Ball","OL",1,2022,2022,0,0,0,13,0
"1582",2021,"Tommy Doyle","OL",1,2021,2022,0,0,0,12,0
"1583",2021,"Jimmy Morrissey","OL",1,2021,2022,0,0,0,13,4
"1584",2021,"D'Ante Smith","T",1,2021,2022,0,0,0,3,1
"1585",2021,"Cole Van Lanen","OL",1,2021,2022,0,0,0,17,0
"1586",2021,"Deonte Brown","OL",0,2021,2021,0,0,0,3,0
"1587",2021,"Larnel Coleman","T",0,2022,2022,0,0,0,1,0
"1588",2021,"Wyatt Davis","OL",0,2021,2022,0,0,0,9,0
"1589",2021,"William Sherman","OL",0,2021,2021,0,0,0,1,0
"1590",2021,"Michal Menet","OL",NA,NA,NA,0,0,0,NA,NA
"1591",2022,"Charles Cross","OL",9,2022,2022,0,0,1,17,17
"1592",2022,"Abraham Lucas","OL",9,2022,2022,0,0,1,16,16
"1593",2022,"Cordell Volson","T",9,2022,2022,0,0,1,16,16
"1594",2022,"Luke Fortner","G",8,2022,2022,0,0,1,17,17
"1595",2022,"Zion Johnson","G",8,2022,2022,0,0,1,17,17
"1596",2022,"Braxton Jones","OL",8,2022,2022,0,0,1,17,17
"1597",2022,"Tyler Smith","OL",8,2022,2022,0,0,1,17,17
"1598",2022,"Spencer Burford","OL",7,2022,2022,0,0,1,16,16
"1599",2022,"Ikem Ekwonu","T",7,2022,2022,0,0,1,17,17
"1600",2022,"Ed Ingram","G",7,2022,2022,0,0,1,17,17
"1601",2022,"Tyler Linderbaum","OL",7,2022,2022,0,0,1,17,17
"1602",2022,"Dylan Parham","OL",7,2022,2022,0,0,1,17,17
"1603",2022,"Jamaree Salyer","OL",7,2022,2022,0,0,1,17,14
"1604",2022,"Cole Strange","OL",7,2022,2022,0,0,1,17,17
"1605",2022,"Evan Neal","OL",6,2022,2022,0,0,1,13,13
"1606",2022,"Nicholas Petit-Frere","T",6,2022,2022,0,0,1,16,16
"1607",2022,"Kenyon Green","OL",5,2022,2022,0,0,1,15,14
"1608",2022,"Bernhard Raimann","OL",5,2022,2022,0,0,1,16,11
"1609",2022,"Luke Goedeke","OL",3,2022,2022,0,0,0,11,8
"1610",2022,"Thayer Munford","OL",3,2022,2022,0,0,0,17,4
"1611",2022,"Zach Tom","OL",3,2022,2022,0,0,0,9,5
"1612",2022,"Daniel Faalele","T",2,2022,2022,0,0,0,16,1
"1613",2022,"Max Mitchell","T",2,2022,2022,0,0,0,6,5
"1614",2022,"Joshua Ezeudu","OL",1,2022,2022,0,0,0,10,2
"1615",2022,"Cam Jurgens","OL",1,2022,2022,0,0,0,17,0
"1616",2022,"Cade Mays","OL",1,2022,2022,0,0,0,11,2
"1617",2022,"Trevor Penning","T",1,2022,2022,0,0,0,6,1
"1618",2022,"Lecitus Smith","OL",1,2022,2022,0,0,0,10,2
"1619",2022,"Luke Wattenberg","OL",1,2022,2022,0,0,0,7,1
"1620",2022,"Ja'Tyre Carter","OL",0,2022,2022,0,0,0,3,0
"1621",2022,"Austin Deculus","T",0,2022,2022,0,0,0,5,0
"1622",2022,"Darian Kinnard","T",0,2022,2022,0,0,0,1,0
"1623",2022,"Vederian Lowe","OL",0,2022,2022,0,0,0,4,0
"1624",2022,"Chris Paul","OL",0,2022,2022,0,0,0,1,1
"1625",2022,"Sean Rhyan","OL",0,2022,2022,0,0,0,1,0
"1626",2022,"Luke Tenuta","OL",0,2022,2022,0,0,0,3,0
"1627",2022,"Zachary Thomas","OL",0,2022,2022,0,0,0,1,0
"1628",2022,"Matt Waletzko","OL",0,2022,2022,0,0,0,3,0
"1629",2022,"Rasheed Walker","OL",0,2022,2022,0,0,0,1,0
"1630",2022,"Nick Zakelj","OL",0,2022,2022,0,0,0,5,0
"1631",2022,"Logan Bruss","OL",NA,NA,NA,0,0,0,NA,NA
"1632",2022,"Dawson Deaton","OL",NA,NA,NA,0,0,0,NA,NA
"1633",2022,"Marquis Hayes","OL",NA,NA,NA,0,0,0,NA,NA
"1634",2022,"Chasen Hines","G",NA,NA,NA,0,0,0,NA,NA
"1635",2022,"Doug Kramer","OL",NA,NA,NA,0,0,0,NA,NA
"1636",2022,"Marcus McKethan","OL",NA,NA,NA,0,0,0,NA,NA
"1637",2022,"Justin Shaffer","OL",NA,NA,NA,0,0,0,NA,NA
"1638",2022,"Andrew Stueber","OL",NA,NA,NA,0,0,0,NA,NA
"1639",2004,"Karlos Dansby","LB",81,2004,2017,0,0,13,212,193
"1640",2004,"Daryl Smith","LB",72,2004,2016,0,0,12,190,183
"1641",2004,"DeAngelo Hall","DB",61,2004,2017,0,3,10,171,158
"1642",2004,"Jonathan Vilma","LB",56,2004,2013,0,3,8,125,121
"1643",2004,"D.J. Williams","LB",48,2004,2014,0,0,9,145,129
"1644",2004,"Jason Babin","LB",46,2004,2015,0,2,5,148,94
"1645",2004,"Chris Gamble","DB",44,2004,2012,0,0,8,123,117
"1646",2004,"Dunta Robinson","DB",41,2004,2013,0,0,8,139,128
"1647",2004,"Erik Coleman","DB",33,2004,2012,0,0,6,123,89
"1648",2004,"Bob Sanders","DB",33,2004,2011,2,2,2,50,48
"1649",2004,"Demorrio Williams","LB",33,2004,2012,0,0,5,138,68
"1650",2004,"Madieu Williams","DB",33,2004,2012,0,0,7,119,102
"1651",2004,"Sean Taylor","DB",32,2004,2007,0,2,4,55,53
"1652",2004,"Gibril Wilson","DB",32,2004,2011,0,0,6,100,81
"1653",2004,"Sean Jones","DB",31,2005,2011,0,0,6,107,85
"1654",2004,"Nathan Vasher","DB",30,2004,2010,0,1,2,87,51
"1655",2004,"Landon Johnson","LB",28,2004,2010,0,0,5,101,64
"1656",2004,"Shawntae Spencer","DB",26,2004,2012,0,0,5,100,74
"1657",2004,"Will Allen","DB",24,2004,2015,0,0,2,176,52
"1658",2004,"Jason David","DB",24,2004,2008,0,0,5,75,61
"1659",2004,"Brandon Chillar","LB",22,2004,2010,0,0,2,97,53
"1660",2004,"Reggie Torbor","LB",17,2004,2010,0,0,2,104,28
"1661",2004,"Michael Boulware","DB",16,2004,2007,0,0,2,64,28
"1662",2004,"Jacques Reeves","DB",15,2004,2012,0,0,2,90,36
"1663",2004,"Stuart Schweigert","DB",15,2004,2008,0,0,3,69,42
"1664",2004,"Ahmad Carroll","DB",14,2004,2009,0,0,2,57,28
"1665",2004,"Keyaron Fox","LB",13,2004,2011,0,0,0,98,7
"1666",2004,"Colby Bockwoldt","LB",12,2004,2007,0,0,1,49,24
"1667",2004,"Glenn Earl","DB",10,2004,2006,0,0,2,37,31
"1668",2004,"Derrick Pope","LB",10,2004,2007,0,0,1,55,14
"1669",2004,"Charlie Anderson","LB",9,2004,2010,0,0,0,94,7
"1670",2004,"Nate Jones","DB",9,2004,2011,0,0,0,106,11
"1671",2004,"Teddy Lehman","LB",9,2004,2008,0,0,1,45,16
"1672",2004,"Keiwan Ratliff","DB",9,2004,2010,0,0,0,76,12
"1673",2004,"Gilbert Gardner","LB",8,2004,2008,0,0,1,53,15
"1674",2004,"Niko Koutouvides","LB",8,2004,2012,0,0,0,125,3
"1675",2004,"Keith Lewis","DB",8,2004,2008,0,0,1,76,13
"1676",2004,"Caleb Miller","LB",8,2004,2007,0,0,0,39,11
"1677",2004,"Dontarrious Thomas","LB",8,2004,2008,0,0,0,63,10
"1678",2004,"Alex Lewis","LB",7,2004,2008,0,0,1,52,9
"1679",2004,"Courtney Watson","LB",7,2004,2005,0,0,1,21,14
"1680",2004,"Roderick Green","LB",6,2004,2008,0,0,0,54,0
"1681",2004,"Keith Smith","DB",6,2004,2009,0,0,0,74,5
"1682",2004,"Matt Ware","DB",6,2004,2010,0,0,0,95,3
"1683",2004,"Von Hutchins","DB",5,2004,2007,0,0,1,38,16
"1684",2004,"Leon Joe","LB",4,2004,2007,0,0,0,36,1
"1685",2004,"Darrell McClover","LB",4,2004,2009,0,0,0,51,0
"1686",2004,"Dexter Reid","DB",4,2004,2006,0,0,0,39,3
"1687",2004,"Cody Spencer","LB",4,2004,2008,0,0,0,50,0
"1688",2004,"Derrick Strait","DB",4,2004,2006,0,0,0,29,5
"1689",2004,"Bruce Thornton","DB",4,2004,2005,0,0,1,13,11
"1690",2004,"Michael Waddell","DB",4,2004,2008,0,0,0,33,5
"1691",2004,"Dexter Wynn","DB",4,2004,2008,0,0,0,47,1
"1692",2004,"Rod Davis","LB",3,2004,2006,0,0,0,40,1
"1693",2004,"J.R. Reed","DB",3,2004,2008,0,0,0,40,4
"1694",2004,"Joey Thomas","DB",3,2004,2008,0,0,0,31,1
"1695",2004,"Rashad Washington","DB",3,2004,2007,0,0,0,47,0
"1696",2004,"Ricardo Colclough","DB",2,2004,2009,0,0,0,43,1
"1697",2004,"Marquis Cooper","LB",2,2004,2008,0,0,0,42,0
"1698",2004,"Rich Gardner","DB",2,2004,2006,0,0,0,28,1
"1699",2004,"Christian Morton","DB",2,2004,2006,0,0,0,14,3
"1700",2004,"Robert Reynolds","LB",2,2004,2006,0,0,0,33,2
"1701",2004,"Greg Brooks","DB",1,2005,2006,0,0,0,16,0
"1702",2004,"Tony Bua","LB",1,2004,2004,0,0,0,7,0
"1703",2004,"Jorge Cordova","LB",1,2006,2007,0,0,0,17,0
"1704",2004,"Will Poole","DB",1,2004,2004,0,0,0,15,1
"1705",2004,"Guss Scott","DB",1,2005,2006,0,0,0,11,2
"1706",2004,"Chris Thompson","DB",1,2005,2005,0,0,0,12,1
"1707",2004,"Sean Tufts","LB",1,2004,2005,0,0,0,15,0
"1708",2004,"Jeremy LeSueur","DB",0,2005,2005,0,0,0,2,0
"1709",2004,"Jammal Lord","DB",0,2004,2004,0,0,0,1,0
"1710",2004,"Alfonso Marshall","DB",0,2004,2004,0,0,0,7,0
"1711",2004,"Raheem Orr","LB",0,2004,2004,0,0,0,2,0
"1712",2004,"Kendyll Pope","LB",0,2004,2004,0,0,0,2,0
"1713",2004,"Etric Pruitt","DB",0,2004,2005,0,0,0,9,0
"1714",2004,"Richard Seigler","LB",0,2004,2006,0,0,0,9,0
"1715",2004,"Jason Shivers","DB",0,2004,2004,0,0,0,1,0
"1716",2004,"Jeff Shoate","DB",0,2004,2007,0,0,0,14,0
"1717",2004,"Deandre Eiland","DB",NA,NA,NA,0,0,0,NA,NA
"1718",2004,"Vontez Duff","DB",NA,NA,NA,0,0,0,NA,NA
"1719",2004,"Andre Sommersell","LB",NA,NA,NA,0,0,0,NA,NA
"1720",2004,"Lenny Williams","DB",NA,NA,NA,0,0,0,NA,NA
"1721",2005,"DeMarcus Ware HOF","LB",100,2005,2016,4,9,11,178,173
"1722",2005,"Thomas Davis","LB",80,2005,2020,1,3,12,199,174
"1723",2005,"Derrick Johnson","LB",80,2005,2018,1,4,11,188,170
"1724",2005,"Antrel Rolle","DB",57,2005,2015,0,3,9,155,146
"1725",2005,"Adam Jones","DB",50,2005,2018,1,1,6,146,104
"1726",2005,"Kerry Rhodes","DB",49,2005,2012,0,0,7,118,116
"1727",2005,"Lofa Tatupu","LB",49,2005,2010,1,3,5,84,84
"1728",2005,"Nick Collins","DB",48,2005,2011,0,3,6,95,95
"1729",2005,"Carlos Rogers","DB",47,2005,2014,0,1,7,133,123
"1730",2005,"Michael Boley","LB",41,2005,2013,0,0,8,131,103
"1731",2005,"Barrett Ruud","LB",41,2005,2012,0,0,5,116,78
"1732",2005,"Kevin Burnett","LB",40,2005,2013,0,0,4,136,75
"1733",2005,"Shawne Merriman","LB",40,2005,2012,1,3,4,75,59
"1734",2005,"Chris Harris","DB",38,2005,2012,0,0,6,101,88
"1735",2005,"Kirk Morrison","LB",38,2005,2012,0,0,6,112,95
"1736",2005,"LeRoy Hill","LB",37,2005,2012,0,0,6,97,89
"1737",2005,"O.J. Atogwe","DB",34,2005,2011,0,0,6,101,83
"1738",2005,"Corey Webster","DB",33,2005,2013,0,0,6,121,93
"1739",2005,"Channing Crowder","LB",31,2005,2010,0,0,6,82,74
"1740",2005,"Gerald Sensabaugh","DB",31,2005,2012,0,0,5,112,84
"1741",2005,"Ellis Hobbs","DB",28,2005,2010,0,0,4,79,56
"1742",2005,"Bryant McFadden","DB",27,2005,2011,0,0,3,96,51
"1743",2005,"Brodney Pool","DB",27,2005,2011,0,0,4,100,67
"1744",2005,"Ron Bartell","DB",25,2005,2012,0,0,4,96,71
"1745",2005,"Brady Poppinga","LB",25,2005,2012,0,0,4,100,57
"1746",2005,"James Sanders","DB",25,2005,2012,0,0,2,114,56
"1747",2005,"Kelvin Hayden","DB",24,2005,2012,0,0,4,101,49
"1748",2005,"Stanford Routt","DB",22,2005,2012,0,0,3,119,60
"1749",2005,"Josh Bullocks","DB",21,2005,2010,0,0,3,90,53
"1750",2005,"Fabian Washington","DB",20,2005,2010,0,0,4,81,58
"1751",2005,"C.C. Brown","DB",19,2005,2011,0,0,3,83,62
"1752",2005,"Domonique Foxworth","DB",19,2005,2011,0,0,2,78,44
"1753",2005,"Matt Giordano","DB",16,2005,2013,0,0,1,116,30
"1754",2005,"Sean Considine","DB",15,2005,2012,0,0,2,99,28
"1755",2005,"Justin Miller","DB",15,2005,2012,0,1,0,46,12
"1756",2005,"Marlin Jackson","DB",14,2005,2009,0,0,2,56,32
"1757",2005,"Travis Daniels","DB",13,2005,2012,0,0,1,107,28
"1758",2005,"Eric Green","DB",12,2005,2008,0,0,2,51,33
"1759",2005,"Tyjuan Hagler","LB",12,2006,2010,0,0,1,50,19
"1760",2005,"Reynaldo Hill","DB",11,2005,2008,0,0,2,48,26
"1761",2005,"Darrent Williams","DB",11,2005,2006,0,0,2,27,23
"1762",2005,"Daven Holly","DB",10,2005,2007,0,0,1,32,18
"1763",2005,"Matt McCoy","LB",9,2005,2011,0,0,1,65,13
"1764",2005,"Vincent Fuller","DB",8,2005,2011,0,0,0,76,5
"1765",2005,"Odell Thurman","LB",7,2005,2005,0,0,1,16,15
"1766",2005,"Rod Wilson","DB",7,2006,2010,0,0,0,51,0
"1767",2005,"Darryl Blackstock","LB",6,2005,2011,0,0,0,74,7
"1768",2005,"Karl Paymah","DB",6,2005,2010,0,0,0,74,7
"1769",2005,"Hamza Abdullah","DB",5,2005,2011,0,0,1,47,8
"1770",2005,"Pat Thomas","LB",5,2005,2008,0,0,1,31,10
"1771",2005,"Stanley Wilson","DB",5,2005,2007,0,0,0,32,9
"1772",2005,"Eric King","DB",4,2005,2010,0,0,0,63,4
"1773",2005,"Adam Seward","LB",4,2005,2009,0,0,0,43,2
"1774",2005,"Scott Starks","DB",4,2005,2009,0,0,0,54,1
"1775",2005,"Jerome Carter","DB",3,2005,2007,0,0,0,33,3
"1776",2005,"Ben Emanuel","DB",3,2005,2005,0,0,0,11,8
"1777",2005,"Alfred Fincher","LB",3,2005,2008,0,0,0,38,0
"1778",2005,"Boomer Grigsby","LB",3,2005,2008,0,0,0,45,1
"1779",2005,"David Pollack","LB",3,2005,2006,0,0,0,16,6
"1780",2005,"Jordan Beck","LB",2,2006,2007,0,0,0,26,0
"1781",2005,"Derrick Johnson","DB",2,2005,2006,0,0,0,19,5
"1782",2005,"Rian Wallace","LB",2,2005,2006,0,0,0,16,0
"1783",2005,"Michael Hawkins","DB",1,2005,2006,0,0,0,18,1
"1784",2005,"Lance Mitchell","LB",1,2005,2005,0,0,0,12,0
"1785",2005,"Donte Nicholson","DB",1,2005,2008,0,0,0,16,0
"1786",2005,"Mike Smith","LB",1,2005,2006,0,0,0,14,1
"1787",2005,"Nick Speegle","LB",1,2005,2006,0,0,0,16,0
"1788",2005,"Marviel Underwood","DB",1,2005,2005,0,0,0,16,0
"1789",2005,"Cornelius Wortham","LB",1,2005,2005,0,0,0,8,0
"1790",2005,"Dustin Fox","DB",0,2006,2008,0,0,0,12,0
"1791",2005,"Robert McCune","LB",0,2005,2008,0,0,0,8,0
"1792",2005,"Antonio Perkins","DB",0,2005,2006,0,0,0,6,0
"1793",2005,"Chris Roberson","DB",0,2005,2008,0,0,0,7,0
"1794",2005,"Justin Beriault","DB",NA,NA,NA,0,0,0,NA,NA
"1795",2005,"Jeb Huckeba","LB",NA,NA,NA,0,0,0,NA,NA
"1796",2005,"Jared Newberry","LB",NA,NA,NA,0,0,0,NA,NA
"1797",2005,"Andre Maddox","DB",NA,NA,NA,0,0,0,NA,NA
"1798",2005,"Kurt Campbell","DB",NA,NA,NA,0,0,0,NA,NA
"1799",2005,"Ryan Claridge","LB",NA,NA,NA,0,0,0,NA,NA
"1800",2005,"Adrian Ward","DB",NA,NA,NA,0,0,0,NA,NA
"1801",2005,"David Bergeron","LB",NA,NA,NA,0,0,0,NA,NA
"1802",2005,"Alphonso Hodge","DB",NA,NA,NA,0,0,0,NA,NA
"1803",2006,"Johnathan Joseph","DB",67,2006,2020,0,2,15,211,192
"1804",2006,"Antonio Cromartie","DB",66,2006,2016,1,4,8,162,137
"1805",2006,"Chad Greenway","LB",66,2007,2016,0,2,10,156,144
